73;FIELD;NIS.AidsToNavigationP;HORWID;Horizontal width;CONTAINS DATA
74;FIELD;NIS.AidsToNavigationP;LITCHR;Light characteristic;CONTAINS DATA
75;FIELD;NIS.AidsToNavigationP;LITVIS;Light visibility;CONTAINS DATA
76;FIELD;NIS.AidsToNavigationP;MARSYS;Marks navigational - System of;CONTAINS DATA
77;FIELD;NIS.AidsToNavigationP;MLTYLT;Mulitiplicity of lights;CONTAINS DATA
78;FIELD;NIS.AidsToNavigationP;NATCON;Nature of construction;CONTAINS DATA
79;FIELD;NIS.AidsToNavigationP;ORIENT;Orientation;CONTAINS DATA
80;FIELD;NIS.AidsToNavigationP;PEREND;Periodic date end;CONTAINS DATA
81;FIELD;NIS.AidsToNavigationP;PERSTA;Periodic date start;CONTAINS DATA
82;FIELD;NIS.AidsToNavigationP;PRODCT;Product;CONTAINS DATA
83;FIELD;NIS.AidsToNavigationP;RADWAL;Radar wave length;CONTAINS DATA
84;FIELD;NIS.AidsToNavigationP;SECTR1;Sector limit one;CONTAINS DATA
85;FIELD;NIS.AidsToNavigationP;SECTR2;Sector limit two;CONTAINS DATA
86;FIELD;NIS.AidsToNavigationP;SIGFRQ;Signal frequency;CONTAINS DATA
87;FIELD;NIS.AidsToNavigationP;SIGGEN;Signal generation;CONTAINS DATA
88;FIELD;NIS.AidsToNavigationP;SIGGRP;Signal group;CONTAINS DATA
89;FIELD;NIS.AidsToNavigationP;SIGPER;Signal period;CONTAINS DATA
90;FIELD;NIS.AidsToNavigationP;SIGSEQ;Signal sequence;CONTAINS DATA
91;FIELD;NIS.AidsToNavigationP;STATUS;Status;CONTAINS DATA
92;FIELD;NIS.AidsToNavigationP;TOPSHP;Topmark/daymark shape;CONTAINS DATA
93;FIELD;NIS.AidsToNavigationP;VALMXR;Value of maximum range;CONTAINS DATA
94;FIELD;NIS.AidsToNavigationP;VALNMR;Value of nominal range;CONTAINS DATA
95;FIELD;NIS.AidsToNavigationP;VERACC;Vertical accuracy;CONTAINS DATA
96;FIELD;NIS.AidsToNavigationP;VERDAT;Vertical datum;CONTAINS DATA
97;FIELD;NIS.AidsToNavigationP;VERLEN;Vertical length;CONTAINS DATA
98;FIELD;NIS.AidsToNavigationP;FCSubtype;FCSubtype;CONTAINS DATA
99;FIELD;NIS.AidsToNavigationP;SCAMIN_STEP;SCAMIN step;CONTAINS DATA
100;FIELD;NIS.AidsToNavigationP;P_QUAPOS;Quality of Position;CONTAINS DATA
101;FIELD;NIS.AidsToNavigationP;P_POSACC;Positional Accuracy;CONTAINS DATA
102;FIELD;NIS.AidsToNavigationP;P_HORDAT;Horizontal Datum;CONTAINS DATA
103;FIELD;NIS.AidsToNavigationP;NIS_VERIFIED;NIS Verified state;CONTAINS DATA
104;FIELD;NIS.AidsToNavigationP;NIS_VERIFIER;NIS Verifier;CONTAINS DATA
105;FIELD;NIS.AidsToNavigationP;NIS_VERIFY_DATE;NIS Verified date;CONTAINS DATA
106;FIELD;NIS.AidsToNavigationP;NIS_EDITOR;NIS_EDITOR;CONTAINS DATA
107;FIELD;NIS.AidsToNavigationP;NIS_LAST_MOD;NIS_LAST_MOD;CONTAINS DATA
108;FIELD;NIS.AidsToNavigationP;NIS_EDITOR_COMMENT;NIS editor comments;CONTAINS DATA
109;FIELD;NIS.AidsToNavigationP;Shape;Shape;CONTAINS DATA
110;FIELD;NIS.ClosingLinesL;OBJECTID;OBJECTID;EMPTY
111;FIELD;NIS.ClosingLinesL;GlobalID;GlobalID;EMPTY
112;FIELD;NIS.ClosingLinesL;EDITOR;Editor;EMPTY
113;FIELD;NIS.ClosingLinesL;LAST_MOD;Last modified;EMPTY
114;FIELD;NIS.ClosingLinesL;EDITOR_COMMENT;Editor comments;EMPTY
115;FIELD;NIS.ClosingLinesL;VERIFIED;Verified state;EMPTY
116;FIELD;NIS.ClosingLinesL;VERIFIER;Verifier;EMPTY
117;FIELD;NIS.ClosingLinesL;VERIFIED_DATE;Verified date;EMPTY
118;FIELD;NIS.ClosingLinesL;DELETE_COMMENT;Delete comment;EMPTY
119;FIELD;NIS.ClosingLinesL;PLTS_COMP_SCALE;PLTS compilation scale;EMPTY
120;FIELD;NIS.ClosingLinesL;NIS_PRODUCTS;NIS product type;EMPTY
121;FIELD;NIS.ClosingLinesL;IS_CONFLATE;Is Conflate;EMPTY
122;FIELD;NIS.ClosingLinesL;SCAMIN_STEP;SCAMIN step;EMPTY
123;FIELD;NIS.ClosingLinesL;NIS_VERIFIED;NIS Verified state;EMPTY
124;FIELD;NIS.ClosingLinesL;NIS_VERIFIER;NIS Verifier;EMPTY
125;FIELD;NIS.ClosingLinesL;NIS_VERIFY_DATE;NIS Verified date;EMPTY
126;FIELD;NIS.ClosingLinesL;NIS_EDITOR;NIS_EDITOR;EMPTY
127;FIELD;NIS.ClosingLinesL;NIS_LAST_MOD;NIS_LAST_MOD;EMPTY
128;FIELD;NIS.ClosingLinesL;NIS_EDITOR_COMMENT;NIS editor comments;EMPTY
129;FIELD;NIS.ClosingLinesL;Shape;Shape;EMPTY
130;FIELD;NIS.ClosingLinesL;Shape.STLength();Shape.STLength();EMPTY
131;SUBTYPE;NIS.CoastlineA;SLCONS_ShorelineConstruction;1;748
132;FIELD;NIS.CoastlineA;OBJECTID;OBJECTID;CONTAINS DATA
133;FIELD;NIS.CoastlineA;GlobalID;GlobalID;CONTAINS DATA
134;FIELD;NIS.CoastlineA;DSNM;Data set name;CONTAINS DATA
135;FIELD;NIS.CoastlineA;LNAM;Long name;CONTAINS DATA
136;FIELD;NIS.CoastlineA;NOID;Nautical Object ID;CONTAINS DATA
137;FIELD;NIS.CoastlineA;INFORM;Information;CONTAINS DATA
138;FIELD;NIS.CoastlineA;NINFOM;Information in national language;CONTAINS DATA
139;FIELD;NIS.CoastlineA;NTXTDS;Textual description in national language;CONTAINS DATA
140;FIELD;NIS.CoastlineA;PICREP;Pictorial representation;CONTAINS DATA
141;FIELD;NIS.CoastlineA;TXTDSC;Textual description;CONTAINS DATA
142;FIELD;NIS.CoastlineA;SORDAT;Source date;CONTAINS DATA
143;FIELD;NIS.CoastlineA;SORIND;Source indication;CONTAINS DATA
144;FIELD;NIS.CoastlineA;OBJNAM;Object name;CONTAINS DATA
145;FIELD;NIS.CoastlineA;NOBJNM;Object name in national language;CONTAINS DATA
